id,choice,zip,year_birth,gender,annual_income,household_annual_income,number_vehicles,level_education,work_type,children_home,household_type,status_in_household,type_residence,housing_tenure_type,origin,race,citizenship,risk_activities_sports,price_attribute,availability,probability_fatality,training,number_passengers,takeoff_location,price_dollars,alternative
595,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,1,1,1,1,0,0,31250,moon_trip
595,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
596,1,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,1,0,0,0,1,1,31250,suborbital
596,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,0,0,0,1,0,1875,orbital
596,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,2,0,0,1,1,1,226562.5,moon_trip
596,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
597,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,1,0,1,0,1,1,31250,suborbital
597,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,1,1,1,1,0,0,31250,orbital
597,1,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,2,1,0,0,0,1,226562.5,moon_trip
597,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
598,1,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,2,1,1,0,1,1,226562.5,suborbital
598,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,1,1,0,1,0,0,31250,orbital
598,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,1,1,1,1,1,1875,moon_trip
598,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
599,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,2,0,0,1,1,1,226562.5,suborbital
599,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,1,1,0,1,0,1875,orbital
599,1,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,0,0,1,0,1,1875,moon_trip
599,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
600,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,1,1,1,1,1,1875,suborbital
600,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,0,1,1,1,0,1,1875,orbital
600,1,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,2,1,1,0,1,1,226562.5,moon_trip
600,0,93710,1958,2,6,7,2,6,3,3,1,2,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
601,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,1,0,0,0,154062.5,suborbital
601,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,0,1,0,0,154062.5,orbital
601,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,0,0,0,1,0,1275,moon_trip
601,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
602,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,0,1,0,0,154062.5,suborbital
602,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,0,1,1,1,154062.5,orbital
602,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,1,1,0,0,0,154062.5,moon_trip
602,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
603,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,1,1,0,0,21250,suborbital
603,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,1,0,0,0,1,154062.5,orbital
603,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,0,0,1,1,21250,moon_trip
603,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
604,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,1,0,1,0,1275,suborbital
604,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,1,0,0,1,21250,orbital
604,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,0,1,0,0,21250,moon_trip
604,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
605,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,0,1,1,0,21250,suborbital
605,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,0,0,1,1,21250,orbital
605,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,0,1,1,1,0,1275,moon_trip
605,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
606,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,0,0,0,1,1275,suborbital
606,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,0,1,1,0,21250,orbital
606,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,1,0,0,1,21250,moon_trip
606,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
607,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,0,0,1,0,1,1275,suborbital
607,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,1,0,1,1,21250,orbital
607,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,1,1,0,0,21250,moon_trip
607,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
608,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,0,0,1,1,21250,suborbital
608,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,0,0,0,1,0,1275,orbital
608,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,0,1,1,1,154062.5,moon_trip
608,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
609,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,0,1,0,1,1,21250,suborbital
609,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,1,1,0,0,21250,orbital
609,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,1,0,0,0,1,154062.5,moon_trip
609,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
610,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,1,1,0,1,1,154062.5,suborbital
610,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,1,1,0,1,0,0,21250,orbital
610,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,1,1,1,1,1275,moon_trip
610,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
611,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,0,0,1,1,1,154062.5,suborbital
611,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,1,0,1,0,1275,orbital
611,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,0,0,1,0,1,1275,moon_trip
611,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
612,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,1,1,1,1,1275,suborbital
612,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,0,1,1,1,0,1,1275,orbital
612,1,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,2,1,1,0,1,1,154062.5,moon_trip
612,0,33063,1988,1,5,8,4,6,1,1,3,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,0,not_travel
613,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,0,1,0,0,0,226562.5,suborbital
613,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,0,0,1,0,0,226562.5,orbital
613,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,0,0,0,0,1,0,1875,moon_trip
613,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
614,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,0,0,1,0,0,226562.5,suborbital
614,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,0,0,1,1,1,226562.5,orbital
614,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,1,1,0,0,0,226562.5,moon_trip
614,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
615,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,1,1,1,0,0,31250,suborbital
615,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,2,1,0,0,0,1,226562.5,orbital
615,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,0,0,0,1,1,31250,moon_trip
615,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
616,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,0,1,1,0,1,0,1875,suborbital
616,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,0,1,0,0,1,31250,orbital
616,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,1,0,1,0,0,31250,moon_trip
616,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
617,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,1,0,1,1,0,31250,suborbital
617,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,0,0,0,1,1,31250,orbital
617,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,0,0,1,1,1,0,1875,moon_trip
617,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
618,1,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,0,1,0,0,0,1,1875,suborbital
618,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,1,0,1,1,0,31250,orbital
618,0,6902,1995,2,6,6,2,6,3,2,1,1,2,1,1,1,1,2,1,0,1,0,0,1,31250,moon_trip
